,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
884,0.852,0.697,-8.062,0.119,0.279,0.0,0.14,0.953,117.983,4JIa6sZkEYPMD5CeVuDkzX,122669
885,0.609,0.378,-9.828,0.438,0.835,0.0,0.28,0.515,100.418,50kpGaPAhYJ3sGmk6vplg0,233720
886,0.362,0.768,-5.366,0.196,0.32,0.0,0.17,0.567,179.711,5yII7ZOrO6s2qFTvu96QnH,243984
887,0.617,0.635,-6.769,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,6RUKPb4LETWmmr3iAEQktW,247160
888,0.557,0.522,-13.492,0.357,0.0632,0.0,0.355,0.365,166.032,5M5FbqhEDQuhFeKumZVTjj,179618
889,0.557,0.442,-7.224,0.0243,0.731,1.46e-05,0.11,0.213,146.277,75JFxkI2RXiU7L9VXzMkle,309600
890,0.617,0.444,-9.63,0.227,0.00632,0.0,0.101,0.335,151.089,1djdtT8qEy2P3mRGM0F1KU,139644
891,0.564,0.71,-4.92,0.0461,0.00125,0.0,0.109,0.393,91.972,7i0jaBLpIADxqNbhAb4XFb,225147
892,0.934,0.694,-5.849,0.101,0.0971,1.2e-06,0.477,0.833,123.831,3KwwE4sgCzMaKWq6QBebmX,181240
893,0.89,0.806,-3.53,0.314,0.35,0.0,0.592,0.837,99.97,4kkYV6oQrS0XZ12oQdzWqd,98000
894,0.629,0.696,-5.572,0.348,0.0195,0.0,0.0554,0.623,93.034,1PS1QMdUqOal0ai3Gt7sDQ,207627
895,0.775,0.904,-4.08,0.0437,0.0271,0.000303,0.06,0.84,130.009,5st5644IlBmKiiRE73UsoZ,219893
896,0.894,0.594,-7.559,0.124,0.0266,0.0,0.277,0.678,111.089,0Kd0jLisbi3vhZzdY1gmx5,151176
897,0.279,0.742,-6.46,0.0898,0.000185,0.0,0.593,0.328,189.868,2bL2gyO6kBdLkNSkxXNh6x,231013
899,0.808,0.583,-7.949,0.114,0.399,0.0,0.132,0.738,76.983,0h1jiWRsXQGMDAJrc3CroY,176104
900,0.669,0.78,-4.287,0.053,0.0265,1.63e-06,0.143,0.738,139.945,5ka2ajep9OAvU5Sgduhiex,212333
902,0.697,0.738,-6.71,0.216,0.759,0.0,0.0861,0.741,94.152,5C9YrRGALVrwkfE2WPpuYt,145532
903,0.773,0.758,-4.993,0.0381,0.0422,0.0,0.305,0.925,144.033,6RtPijgfPKROxEzTHNRiDp,224840
904,0.733,0.614,-4.483,0.0472,0.0243,0.0,0.108,0.384,89.862,1MECfazbyWIIwmFs0AmnrA,228310
905,0.647,0.822,-4.662,0.183,0.219,0.0,0.0908,0.962,160.019,60nZcImufyMA1MKQY3dcCH,232720
906,0.654,0.809,-7.265,0.267,0.0115,9.48e-06,0.0834,0.784,162.044,6JXbud9OdEbebkbckcX0Js,152842
907,0.611,0.878,-4.424,0.0589,0.00108,0.00424,0.41,0.376,131.023,6zSM5blO2axFxrqmv0QtOy,264520
908,0.792,0.634,-6.566,0.0348,0.245,7.11e-06,0.136,0.322,99.989,6Sjl4KtCBxaJza3BTTXJE6,207612
909,0.794,0.711,-5.124,0.0699,0.3,0.0,0.0955,0.955,174.915,28bkIbhksRg8ONjVEqbDn2,189109
910,0.818,0.579,-6.067,0.267,0.117,1.79e-06,0.0979,0.482,149.991,6ssZcox3AMkkgSwPsFu9Hd,182415
911,0.73,0.703,-5.672,0.0369,0.109,0.0,0.0657,0.595,138.113,2K87XMYnUMqLcX3zvtAF4G,192120
912,0.623,0.543,-6.259,0.0617,0.806,0.0,0.0977,0.298,107.017,24w0gFGVHMaYpRwilsrCTq,219785
913,0.691,0.795,-4.021,0.0355,0.000812,1.02e-06,0.156,0.876,133.971,4uQY80TKE1u4ZQZQKHzVEi,227333
914,0.801,0.619,-7.015,0.342,0.0555,0.0,0.142,0.413,136.916,7Ip5r9YFSW3O0inMP1CxtY,154293
915,0.581,0.774,-6.547,0.0399,0.000334,0.0174,0.109,0.358,127.952,0ddj5KtNqJ75lOJzgZNFFc,321173
916,0.688,0.668,-6.804,0.041,0.0478,0.272,0.113,0.187,150.018,0MTeyt7kcVvOgJwXhZMbq2,153600
917,0.624,0.876,-3.374,0.1,0.0735,0.0,0.327,0.781,99.943,0afhq8XCExXpqazXczTSve,170827
918,0.83,0.611,-8.108,0.294,0.316,0.00103,0.129,0.75,141.963,7siUmyyrnbeshUAtWhxM4i,121710
919,0.62,0.805,-5.538,0.0417,0.00564,9.15e-05,0.285,0.586,122.062,2hHLbkatPwOOmrNxTiD41L,204764
920,0.349,0.228,-12.961,0.0743,0.881,1.4e-06,0.173,0.286,85.507,3kInDDdO22nioBizm0qGqg,125665
921,0.456,0.573,-3.866,0.0275,0.578,3.05e-06,0.114,0.0992,76.19,3TCauNPqFiniaYHBvEVoHG,238560
922,0.585,0.703,-4.625,0.424,0.483,0.0,0.105,0.456,90.865,0I4zMFD4wKHYM7VkqsaWHw,242645
923,0.71,0.748,-9.308,0.0556,0.00853,5.47e-05,0.0962,0.331,130.008,7tu7tfPWBfBdsU1FvSylYp,195697
924,0.509,0.671,-5.709,0.0678,0.304,0.0,0.0452,0.55,118.413,7x5xYW5W42OGPAdHUyyguy,227480
925,0.671,0.346,-13.136,0.0347,0.00159,9.57e-05,0.0804,0.142,113.948,3n0pgsHG6j3Pf4kOK8sHdC,210504
926,0.636,0.831,-3.945,0.182,0.0294,3.85e-06,0.272,0.668,175.015,2fTsFCKRFQ5M0igJgabnLA,223053
927,0.715,0.97,-2.206,0.0648,0.0644,0.000156,0.205,0.963,79.504,3AszgPDZd9q0DpDFt4HFBy,239240
928,0.716,0.485,-8.593,0.362,0.844,0.0,0.108,0.656,85.859,4YmaiTsadetGxe2iTo8UAf,200944
929,0.555,0.734,-4.413,0.0395,0.0356,0.0,0.195,0.486,81.946,35Wtbx48mZJ5AUCaIH28Q6,193627
930,0.751,0.834,-5.444,0.0437,0.3,1.77e-05,0.355,0.894,95.053,6naxalmIoLFWR0siv8dnQQ,211160
931,0.695,0.7,-5.768,0.226,0.0305,0.0,0.366,0.401,159.931,2sndkl2SK1Y2Qtj2iAlKmN,124395
932,0.817,0.633,-6.234,0.0475,0.209,1.24e-05,0.117,0.57,98.033,5NFCgUd9vBbHTgtklydT5W,195918
933,0.358,0.284,-8.285,0.0285,0.805,0.0,0.183,0.276,99.796,5Y35SjAfXjjG0sFQ3KOxmm,180853
934,0.606,0.75,-4.535,0.0306,0.00264,0.000788,0.321,0.771,126.316,2fOxxLz9JVe53itq6pfBak,225867
935,0.489,0.867,-3.121,0.071,0.025,0.0,0.586,0.409,162.131,3jZomvOBa5qfTo5HkqI1p5,157293
936,0.557,0.803,-3.599,0.213,0.0124,1.61e-06,0.737,0.657,92.134,0l0CvurVUrr2w3Jj1hOVFc,213507
937,0.728,0.415,-6.852,0.0639,0.401,0.0,0.0616,0.455,114.145,7vu0JkJh0ldukEYbTVcqd0,176320
938,0.747,0.937,-5.746,0.0453,0.0208,0.0,0.29,0.739,103.976,7q0cXzFMcNVmCvBU3mZveQ,224653
939,0.766,0.709,-6.471,0.123,0.204,1.41e-05,0.126,0.506,128.07,1P17dC1amhFzptugyAO7Il,211853
940,0.678,0.918,-4.63,0.0355,0.000417,0.0,0.0744,0.769,130.028,1nZzRJbFvCEct3uzu04ZoL,216160
941,0.685,0.6,-5.871,0.295,0.277,0.000108,0.692,0.704,113.07,0rwpViKSmQND9MpfAHdrJG,104071
942,0.524,0.904,-2.071,0.398,0.0533,0.0,0.776,0.655,161.188,5sN8MGWR2pu2Rn3oAOPYXt,254040
943,0.912,0.716,-4.141,0.0697,0.0904,0.0,0.0491,0.377,94.981,3W3KtDwAIg3mAruSpnfG3Q,199938
944,0.713,0.913,-8.544,0.0452,0.459,0.798,0.134,0.705,139.972,1eAIQOLQTjxfLCXxCFdLAv,140658
945,0.783,0.58,-6.548,0.0408,0.0114,2.28e-06,0.108,0.66,120.021,20I6sIOMTCkB6w7ryavxtO,193400
946,0.767,0.842,-6.609,0.0807,0.28,0.0,0.135,0.64,105.974,5A037K1Pwq9X0FucxzjZN4,201664
947,0.756,0.572,-7.019,0.0763,0.0478,0.0,0.0853,0.417,102.986,10GJQkjRJcZhGTLagFOC62,204400
948,0.667,0.424,-10.164,0.109,0.446,8.02e-05,0.108,0.336,120.014,0cXGTaCKeUupZ94ZzQ9J4i,212254
949,0.801,0.806,-5.206,0.0381,0.382,0.000669,0.114,0.802,106.999,0WtM2NBVQNNJLh6scP13H8,239318
950,0.661,0.729,-6.561,0.0376,0.00215,0.0013,0.0477,0.668,103.987,6ce41JVa6KFaryfmC2bu2W,232120
951,0.71,0.717,-3.362,0.0489,0.0878,0.0,0.148,0.453,100.065,6VSmaAGd52xk3IeU1eJxzv,150053
952,0.719,0.671,-6.279,0.0336,0.0372,8.21e-06,0.12,0.786,130.027,13P5rwmk2EsoFRIz9UCeh9,237627
953,0.726,0.787,-2.494,0.0737,0.009,0.0,0.0596,0.888,124.99,4cluDES4hQEUhmXj6TXkSo,199987
954,0.758,0.771,-5.492,0.0356,0.0348,1.63e-05,0.146,0.617,116.014,3ieuetRNLVv1RntYUJPSai,186018
955,0.828,0.818,-5.331,0.0948,0.0017,0.371,0.203,0.431,125.072,6yMhdnw1QFll8n3KuFmJ1s,169695
956,0.705,0.872,-3.557,0.126,0.0618,0.0,0.227,0.75,93.628,2QsoVMTKj5m5kgztTOep98,207040
957,0.813,0.546,-7.153,0.0816,0.196,0.0,0.125,0.694,145.087,7KlnPG05bZck533ToSyVyB,168680
958,0.614,0.928,-4.806,0.0516,0.0408,0.00104,0.0845,0.879,172.656,4r8lRYnoOGdEi6YyI5OC1o,200560
959,0.612,0.673,-8.139,0.155,0.000301,0.00195,0.158,0.75,155.076,4UAJUis5xOuRLcakLRzKaj,155000
960,0.532,0.869,-5.094,0.172,0.157,0.00508,0.136,0.422,159.803,1i1fxkWeaMmKEB4T7zqbzK,208373
961,0.742,0.814,-4.57,0.441,0.0482,0.0,0.423,0.385,120.033,61D0REiDNOLWr4WRc2zrsR,140109
962,0.76,0.703,-5.412,0.054,0.103,0.0,0.0913,0.57,95.997,1kHEuJRasudLhjvnbfc4yS,231827
963,0.64,0.533,-6.596,0.0706,0.119,0.0,0.0864,0.515,99.968,3eR23VReFzcdmS7TYCrhCe,220781
964,0.628,0.676,-5.911,0.0916,0.00957,2.65e-05,0.121,0.75,85.984,0VwNdo84DaVYLIkbVO86ND,193147
965,0.491,0.82,-4.782,0.0342,0.0226,0.000131,0.0695,0.413,174.046,2cVJq55ISQ7LNkWibZzRSY,187586
966,0.807,0.887,-3.726,0.0503,0.0573,2.87e-06,0.124,0.961,134.052,5jE48hhRu8E6zBDPRSkEq7,187920
967,0.774,0.838,-3.914,0.114,0.0249,0.025,0.242,0.924,143.04,6I9VzXrHxO9rA9A5euc8Ak,198800
968,0.569,0.918,-2.509,0.0279,0.00241,2.98e-05,0.307,0.541,128.037,08bg5QA5OQ31h73avz0pXP,171328
969,0.65,0.967,-4.917,0.0836,0.0287,0.000147,0.386,0.264,128.012,3Sm4xtt7il1cfs3X8vN88c,157500
970,0.705,0.729,-3.601,0.0847,0.122,0.0,0.185,0.849,121.019,5A7MSlqLfD2AEYCCrD6QWB,201600
971,0.559,0.777,-5.031,0.0432,0.31,0.0,0.105,0.329,87.016,2GgxS8bUT5G25QJTsfSv0R,231212
972,0.471,0.924,-3.906,0.0586,0.00301,0.0,0.313,0.725,154.961,3528IXKpbb7OMjdjWYlbfD,177280
973,0.706,0.786,-3.417,0.091,0.26,0.0,0.38,0.751,150.028,0puf9yIluy9W0vpMEUoAnN,199387
974,0.545,0.686,-4.081,0.0665,0.00265,0.0,0.477,0.486,127.996,5RhxBpoCwX2vLBcSJzYa5j,186493
975,0.574,0.512,-6.664,0.0503,0.234,0.0,0.0946,0.512,76.899,4rHZZAmHpZrA3iH5zx8frV,484147
976,0.602,0.863,-5.423,0.0773,0.0178,0.0,0.389,0.732,150.183,50r1EUDpmSZRPo5aIZpmWi,206373
977,0.613,0.622,-5.794,0.0334,0.00882,0.0,0.37,0.484,80.003,2y4lAQpi5VTNLu2ldeTdUH,231240
978,0.705,0.769,-5.526,0.0425,0.113,0.0,0.105,0.583,107.949,22VdIZQfgXJea34mQxlt81,213520
979,0.645,0.585,-6.122,0.0513,0.00314,0.0,0.165,0.353,131.931,5jrdCoLpJSvHHorevXBATy,215672
980,0.733,0.65,-3.539,0.0315,0.0703,6.59e-05,0.0829,0.348,110.003,18AJRdgUoO9EYn11N7xzaT,209160
981,0.654,0.655,-7.388,0.106,0.0294,0.0,0.139,0.221,170.16,6xsEAm6w9oMQYYg3jkEkMT,200107
982,0.735,0.638,-5.67,0.139,0.0459,2.38e-05,0.0602,0.669,169.976,42FUHJlwWSKZjjIs3Ihzmz,202333
983,0.836,0.544,-5.975,0.0943,0.0403,0.0,0.0824,0.51,97.028,76cy1WJvNGJTj78UqeA5zr,217947
984,0.827,0.853,-5.58,0.0714,0.218,0.936,0.238,0.302,123.008,0FZHD3qH4KYby9DEmzedmn,118349
985,0.472,0.908,-3.089,0.0751,0.0218,3.15e-06,0.172,0.221,127.992,4mdIgvRkq6F8Cfr0SsBlL0,165938
986,0.766,0.658,-6.721,0.0449,0.136,0.0973,0.113,0.185,122.981,3khtCyuzc6LaAaxKVbARlK,179792
987,0.693,0.705,-5.747,0.0665,0.0228,0.0,0.202,0.45,131.951,38iU2jg98IZZEIJPrP7aWD,237947
988,0.754,0.811,-3.679,0.0561,0.0185,5.18e-06,0.654,0.639,109.902,0PSZ9G584Ve27GK6ThlY6P,267960
989,0.696,0.893,-2.963,0.076,0.0662,0.0,0.473,0.573,97.954,5InWRmnfgjVwQWoXHNBATu,214013
990,0.695,0.708,-8.395,0.0512,0.0663,0.0,0.0411,0.736,97.075,4NItpud8vLAt3ox3Wgfmoy,197067
991,0.723,0.809,-3.081,0.0625,0.00346,0.00123,0.565,0.274,98.007,5uIuUSagAECJbWZYHpFWdH,176561
992,0.639,0.868,-5.613,0.0833,0.0159,0.255,0.249,0.123,128.096,2DbQpyXOWGsKW2R9zSvFq9,154687
993,0.722,0.761,-4.459,0.0475,0.0117,0.0,0.315,0.624,128.044,7pYfyrMNPn3wtoCyqcTVoI,201493
994,0.664,0.705,-4.972,0.0382,0.0654,0.0,0.115,0.477,122.017,6sy3LkhNFjJWlaeSMNwQ62,257840
995,0.623,0.793,-6.63,0.0462,0.000397,0.0015,0.375,0.36,98.998,1HHeOs6zRdF8Ck58easiAY,274213
996,0.63,0.658,-4.992,0.157,0.164,0.000115,0.111,0.276,144.854,4oHCfvncVvZqkHL4RkPX3J,197793
997,0.713,0.718,-3.806,0.0278,0.00233,0.0,0.0838,0.656,126.999,5G2c6FsfTzgYUzageCmfXY,197600
998,0.919,0.528,-8.926,0.23,0.00979,5.59e-05,0.37,0.855,119.988,113CqTH74b2jpFjPPU755D,161496
999,0.609,0.668,-4.515,0.0308,0.287,0.0104,0.0974,0.212,82.975,0TRmtiR9q6XnYDzXmoMpGC,228434
1000,0.426,0.224,-8.683,0.0391,0.948,0.0,0.112,0.399,85.728,5E5MqaS6eOsbaJibl3YeMZ,230480
1001,0.694,0.602,-7.358,0.0276,0.472,0.0982,0.109,0.329,104.997,7jUBj3nZfs0dRqr68b4yxy,164008
1003,0.611,0.701,-5.235,0.0248,0.0109,9.83e-06,0.0994,0.604,142.027,3dNjUFt6EFU4Gq6Q5vfJqf,229656
1004,0.524,0.747,-6.283,0.0722,0.487,0.000241,0.383,0.155,117.176,77rlDhZm5eRYMLIXSfySlR,213333
1005,0.399,0.787,-2.88,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089,4VrWlk8IQxevMvERoX08iC,216120
1006,0.584,0.7,-4.275,0.0456,0.117,0.0,0.0939,0.438,124.944,0PDUDa38GO8lMxLCRc4lL1,202747
1007,0.653,0.365,-10.213,0.0283,0.746,0.0,0.243,0.294,90.094,1kJTU5px3dSVk6NgO84qs0,209333
1008,0.788,0.703,-5.986,0.127,0.0753,6.13e-05,0.333,0.442,104.049,5XsJl0ZlufrT0EVaDDtBLn,183280
1009,0.778,0.877,-3.619,0.0562,0.146,0.0149,0.352,0.739,125.974,5QrvxcbduPMIOZkBjgE6tp,164762
1010,0.718,0.691,-6.44,0.0387,0.0159,0.0,0.0627,0.552,100.008,5gb9UJkh8TfrNMRYOJNbew,213107
1011,0.598,0.604,-6.347,0.0367,0.0172,0.0,0.063,0.221,176.027,5xYYuDMeyqbHAY8tcrOC4R,191293
1012,0.724,0.695,-5.226,0.0622,0.073,0.0,0.0889,0.235,139.0,4fixebDZAVToLbUCuEloa2,224400
1013,0.421,0.791,-4.998,0.0496,0.0117,1.48e-05,0.146,0.499,130.075,6kwAbEjseqBob48jCus7Sz,257200
1014,0.611,0.796,-5.408,0.057,0.283,7.32e-06,0.162,0.527,140.041,4DTzDobbyCxAX4LlOthANG,204000
1015,0.719,0.798,-4.582,0.0361,0.0162,2.34e-06,0.134,0.591,120.011,235LXPXfi0SmOaS9TaCh3c,227741
1016,0.663,0.809,-7.219,0.0366,0.0677,0.0133,0.281,0.385,125.009,06lEEwDNIo9vfel8GcsEHV,181714
1017,0.735,0.941,-4.393,0.0547,0.0278,0.0496,0.111,0.741,125.999,2D7Ucb8NrAH01A7UhMlFlQ,169020
1018,0.666,0.83,-5.715,0.0751,0.0123,0.0,0.191,0.702,113.03,6JV2JOEocMgcZxYSZelKcc,236002
1019,0.632,0.639,-5.938,0.0259,0.00143,0.0,0.221,0.733,95.506,79z9QkhHePTFsSeVw9uyj0,196893
1020,0.875,0.631,-3.475,0.099,0.00542,2.54e-06,0.127,0.549,120.003,0BxfFnk0YzONqvmrkO0QrB,272080
1021,0.618,0.62,-7.526,0.0468,0.494,0.064,0.219,0.801,172.152,4wfGKlJXR3Nthjz4Il0ncM,309160
1022,0.471,0.646,-4.37,0.309,0.132,0.0,0.249,0.415,126.17,3smNEkvYPv6yg9t5fbYKR7,190341
1024,0.74,0.626,-9.545,0.427,0.322,0.0,0.21,0.557,97.959,27RAfEoM7qX8vjNdctZXD4,169858
1025,0.748,0.788,-7.055,0.0334,0.0591,0.0,0.0863,0.884,120.076,2iuZJX9X9P0GKaE93xcPjk,235493
1026,0.679,0.682,-5.837,0.261,0.265,0.0,0.287,0.59,94.971,2fZPQQLiacANGBOLUOueGW,207187
1027,0.677,0.671,-4.905,0.0361,0.004,5.07e-05,0.413,0.527,137.046,30cSNer6TV8x2utjULVeQ5,238920
1028,0.751,0.658,-5.388,0.233,0.165,0.0,0.0587,0.687,90.993,4bvZXA7KlNOOxIYHVjq5k0,209027
1029,0.588,0.391,-8.607,0.0334,0.839,0.0,0.227,0.349,144.069,13xxBnXOuiBxVxJI458B0i,226973
1030,0.825,0.652,-3.183,0.0802,0.581,0.0,0.0931,0.931,95.977,0FE9t6xYkqWXU2ahLh6D8X,233713
1031,0.65,0.542,-11.762,0.065,0.0864,0.017,0.117,0.34,127.996,3u5X4i9slPJPDgSnFShmiG,170747
1032,0.633,0.976,-5.362,0.0519,0.00281,1.29e-05,0.382,0.493,142.027,5YJtMNWKe55yr49cyJgxva,197124
1033,0.657,0.89,-6.1,0.105,0.0125,0.00979,0.0959,0.413,115.099,34AMHq4j8ObJSdgZ5XrHFT,188609
1034,0.675,0.479,-9.87,0.0278,0.633,1.76e-05,0.088,0.454,81.998,0vg4WnUWvze6pBOJDTq99k,209493
1035,0.666,0.715,-9.445,0.0456,0.0325,0.0283,0.0845,0.699,122.244,30iwQrZ7eqb7W8s7potN3h,188013
1036,0.62,0.832,-4.848,0.0361,0.331,0.0,0.104,0.482,144.925,1zuisfZILrDNlLmjiJe1MC,230120
1037,0.832,0.711,-4.48,0.198,0.147,1.32e-06,0.239,0.368,104.037,70IIMYxTN9ZwtQMURX4mQQ,147692
1038,0.694,0.694,-8.21,0.0328,0.058,0.0126,0.129,0.608,121.876,0KM2y796j63t5RHhvRUxld,270000
1039,0.893,0.745,-3.105,0.0571,0.0642,0.0,0.0943,0.872,101.018,6BaCraQ9xeLYg4Sb9TBT2X,223413
1040,0.53,0.422,-6.262,0.0342,0.407,0.0,0.107,0.349,119.964,2vwlzO0Qp8kfEtzTsCXfyE,221360
1041,0.765,0.523,-4.333,0.03,0.184,3.56e-05,0.132,0.394,104.988,1rfofaqEpACxVEHIZBJe6W,217307
1042,0.509,0.81,-5.951,0.0842,0.00372,0.0,0.69,0.36,123.055,6aC5XzyYTnxmkhAds56z2C,211970
1043,0.732,0.899,-4.237,0.143,0.00496,4.64e-05,0.372,0.759,127.091,1uXbwHHfgsXcUKfSZw5ZJ0,236093
1044,0.576,0.782,-4.825,0.0296,0.00778,0.0,0.285,0.355,141.153,0ADG9OgdVTL7fgREP75BrZ,224031
1045,0.641,0.706,-11.807,0.0333,0.0317,0.000805,0.206,0.404,125.974,2dIGFrv4mljwdyrszh4pjv,188948
1046,0.593,0.74,-6.12,0.0339,0.363,2.22e-05,0.102,0.502,118.008,3UhXPxLDFKCj1ZO6mmtV0a,208107
1047,0.781,0.445,-6.061,0.0295,0.474,0.0,0.184,0.591,78.998,2L6ypr3l5t5mLkY3lXIpZE,281560
1048,0.653,0.897,-3.519,0.0319,0.000219,0.0136,0.112,0.043,128.026,5B3UK9FclS6qTVcrYk9lRP,197674
1049,0.789,0.706,-4.233,0.0429,0.112,1.71e-05,0.0586,0.638,125.911,2ENexcMEMsYk0rVJigVD3i,235493
1050,0.742,0.713,-5.522,0.0303,0.0205,0.0,0.059,0.879,120.032,5rwdhliMmo0aAQ08vU0AOZ,189960
1051,0.448,0.784,-3.686,0.0627,0.106,0.000108,0.668,0.236,136.245,62yJjFtgkhUrXktIoSjgP2,186813
1052,0.635,0.841,-5.379,0.0422,0.0134,0.0,0.0622,0.424,109.021,2osJCvi2zzebMQTc7vvcAm,220734
1053,0.71,0.54,-10.135,0.159,0.233,0.00143,0.348,0.373,128.008,7pQ4aLqPhmY9YTZ2EmCq9n,236260
1054,0.608,0.614,-3.727,0.0285,0.227,4.06e-06,0.157,0.402,127.884,3UN6cIn3VIyg0z1LCuFSum,208133
1055,0.726,0.931,-4.152,0.0468,0.0218,0.000283,0.143,0.797,126.976,3LWDPEXEaLBRGNLbdcbwBR,195105
1056,0.596,0.856,-3.556,0.0346,0.0211,0.0178,0.141,0.743,127.949,6YUTL4dYpB9xZO5qExPf05,222533
1057,0.555,0.662,-4.952,0.0827,0.125,0.0,0.111,0.356,148.128,0AS63m1wHv9n4VVRizK6Hc,208733
1058,0.756,0.77,-3.502,0.0343,0.191,0.0,0.178,0.73,119.961,07K4GcCDSTiXUF5ssyTRUM,246467
1059,0.55,0.783,-4.138,0.0495,0.00887,0.00026,0.0954,0.582,79.984,65O3DcTxPfARKT7SOWKRpN,231413
1060,0.681,0.174,-8.745,0.0315,0.837,3.35e-05,0.0983,0.231,112.672,2BOqDYLOJBiMOXShCV1neZ,260285
1061,0.518,0.832,-4.025,0.0393,0.283,0.0,0.191,0.289,94.85,1gSlQuSbQZi19fxLzNPykE,237413
1062,0.851,0.541,-6.825,0.0505,0.568,0.0,0.13,0.448,124.959,7fa9MBXhVfQ8P8Df9OEbD8,235545
1063,0.66,0.55,-7.251,0.0649,0.229,0.0,0.0913,0.392,125.968,6UofkwvRPHUwq9iEG9VMEK,213338
1064,0.596,0.73,-4.091,0.151,0.24,0.0,0.325,0.525,85.979,68jqcYs5XSkAxTfoa5JYXQ,192560
1065,0.6,0.683,-6.271,0.0493,0.0984,1.26e-06,0.11,0.494,102.036,514rhnksEwHUh6LxXsQ4Y9,210240
1066,0.607,0.74,-4.793,0.172,0.0829,0.0,0.105,0.219,108.05,54l9GJGQ1UCFKe2tzt1Vxt,189401
1067,0.571,0.873,-3.382,0.0997,0.0807,0.0,0.361,0.613,139.691,75lo8VozcCLRG9WGG674iD,229467
1068,0.893,0.745,-3.105,0.0571,0.0642,0.0,0.0943,0.872,101.018,5bcTCxgc7xVfSaMV3RuVke,223413
1069,0.799,0.586,-6.735,0.0377,0.162,2.03e-06,0.193,0.549,120.97,0zjO1CTmyCVDpvObr783uQ,227833
1070,0.792,0.625,-5.609,0.0536,0.00776,0.0018,0.329,0.37,103.967,1zi7xx7UVEFkmKfv06H8x0,173987
1071,0.772,0.744,-5.803,0.0398,0.0547,0.0,0.0852,0.86,120.067,1NkwZ9TnIs8js6G0M6M7RU,202480
1072,0.448,0.665,-4.203,0.026,0.06,2.55e-05,0.0828,0.304,172.004,1SKPmfSYaPsETbRHaiA18G,237147
1073,0.659,0.911,-2.28,0.0786,0.154,0.000304,0.191,0.576,91.999,7982sGZuvo5OXsY6REzgIn,169866
1074,0.69,0.636,-6.028,0.0457,0.0203,0.0,0.147,0.8,96.0,5vL0yvddknhGj7IrBc6UTj,204285
1075,0.646,0.77,-6.596,0.226,0.00249,0.0,0.0715,0.681,99.165,5IVuqXILoxVWvWEPm82Jxr,236133
1076,0.699,0.76,-3.173,0.0677,0.00223,0.0,0.132,0.696,129.996,1pXrR5Y9OgcIV2JEAl2lCB,179640
1077,0.696,0.921,-3.755,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,0SiywuOBRcynK0uKGWdCnn,294573
1078,0.865,0.521,-6.932,0.0371,0.548,0.000115,0.0989,0.748,129.059,1qDrWA6lyx8cLECdZE7TV7,244885
1079,0.709,0.737,-6.515,0.0359,0.0434,0.736,0.0951,0.707,125.073,0AJzNcYHsT92Iq32E4rqFS,180495
1080,0.583,0.829,-4.603,0.134,0.00864,0.0,0.0426,0.575,174.028,49FYlytm3dAAraYgpoJZux,275987
1081,0.812,0.614,-5.063,0.0484,0.0595,1.62e-05,0.394,0.11,115.03,6RpzB5lxnqKwK1tHuLUVGZ,189228
1082,0.575,0.33,-6.557,0.031,0.416,0.0,0.0872,0.277,95.801,6QfS2wq5sSC1xAJCQsTSlj,217213
1083,0.582,0.272,-5.662,0.0501,0.875,0.0,0.13,0.354,205.846,78TTtXnFQPzwqlbtbwqN0y,188238
1084,0.501,0.405,-5.679,0.0319,0.751,0.0,0.105,0.446,109.891,2TIlqbIneP0ZY1O0EzYLlc,182161
1085,0.653,0.821,-8.318,0.0431,0.0265,0.00589,0.236,0.14,128.109,6kxXgUyPMsP43mbXAMVjWY,159287
1086,0.793,0.645,-9.815,0.0443,0.531,0.00021,0.1,0.365,115.98,5maiCdBRKITzSbx4mdyy8r,184138
1087,0.689,0.481,-7.503,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,2JzZzZUQj3Qff7wapcbKjc,229526
1088,0.614,0.379,-10.48,0.0476,0.607,0.000464,0.0986,0.201,107.989,0ch8PUB8JRTMJqmdmfY46U,258987
1089,0.63,0.53,-7.259,0.0434,0.4,0.0,0.177,0.417,108.038,2YlZnw2ikdb837oKMKjBkW,225053
1090,0.601,0.724,-4.856,0.0486,0.0945,1.68e-06,0.12,0.508,102.061,4hQ6UGyWQIGJmHSo0J88JW,207905
1091,0.481,0.267,-9.249,0.0339,0.8,0.0,0.249,0.137,117.64,4WzhjxvLP95y7AMDy0Atwb,227693
1092,0.715,0.965,-7.503,0.0648,0.178,0.8,0.106,0.367,165.006,5qRPSY1k0SSnLlsG3qzCs5,93884
1093,0.661,0.943,-2.52,0.0392,0.0188,0.000231,0.272,0.71,128.16,3T7ZHIgO30bKeASQppPtM6,198281
1094,0.84,0.83,-5.217,0.148,0.0313,0.0551,0.073,0.695,124.988,1RqAQdolASl7InSLH8dEbr,207845
1095,0.655,0.899,-2.314,0.0372,0.00273,3.76e-05,0.34,0.707,126.021,5IR4eSVnuXPu8pJtQuzC5I,175238
